,ax,ay,az,labelWalking,gx,gy,gz,temp,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
2022-06-07 00:00:16.251,-4.610593230227908,8.338593397104713,-3.983874427607919,1,-0.6141512985739555,-0.5181760073754385,-3.3620498869420943,39.45520000000001,-0.4093682499282375,-0.03310098845683476,-0.14360261186398715,0.006664676340897573,0.010109379186208238,0.024477122034491712
2022-06-07 00:00:16.501,-4.971597110639291,8.088220827123365,-3.513410301835497,1,-53.11392986443678,45.826886701961314,-18.246979471341138,39.4632,-0.38022367470729235,0.29954123513422815,-0.1549742434270313,-0.11064861087270898,0.08587849208450928,0.032369193233702465
2022-06-07 00:00:16.751,-5.034763498822675,8.372627636914082,-2.660681904195273,1,-19.8600604594389,38.47199757456217,-21.431701215129237,39.4528,-0.41959096513375665,0.23922116081012001,0.07354440162447431,-0.11437969736174351,-0.04993479428944054,-0.05171846822406509
2022-06-07 00:00:17.001,-4.71419139055436,8.001129885442046,-3.535315751666536,1,51.782141050146116,-58.29828384168152,21.83940267706592,39.4536,-0.41727868743298063,-0.37340337273724716,0.020068675316104945,-0.0950890120361399,-0.06036715906779986,-0.021837881964118747
2022-06-07 00:00:17.251,-4.14323653192792,8.157404316345094,-4.020961115594186,1,26.508535530819984,-43.3721638713518,25.31919885504057,39.458,-0.3999503630401865,-0.29488500093839665,-0.09134022901665688,-0.03493687199747464,0.05658272663292993,0.014737786261734108
2022-06-07 00:00:17.501,-4.460672372459576,9.182581426152781,-3.1282628868803406,1,-46.611598165668795,70.4459662658839,-33.1743270800753,39.45840000000001,-0.39574762089187665,0.4157613808019261,0.0002371668127507518,0.08375402865687784,0.019173474368211006,-0.015934061892827058
2022-06-07 00:00:17.751,-4.939173733709452,8.555547854245846,-3.1717554226286935,1,-27.98919603378463,32.6203792274283,-14.51808719797695,39.45,-0.42924875116425476,0.21053736832479156,-0.009392036497118733,-0.04088955616446301,0.0292077972032106,-0.005842239372934839
2022-06-07 00:00:18.001,-4.60032691781355,7.908783866261333,-3.3740160381973836,1,51.95304976557397,-77.2512950208274,35.585636328717484,39.45840000000001,-0.3999824289485288,-0.439295818881299,0.07203434677176547,-0.14618200263473222,-0.002718543882767855,-0.007415864822201557
2022-06-07 00:00:18.251,-4.275658939669721,8.79814841762764,-3.1991606073270624,1,39.88819943623673,-42.45535208540292,17.723988411032764,39.4604,-0.3901058028844387,-0.24964391457664317,0.14127141268305682,0.019424984850133723,-0.025046741318748466,-0.02744542048777525
2022-06-07 00:00:18.501,-4.2359604031227995,8.789061065589529,-3.4595849967554466,1,-41.721680050167905,39.063272395037046,-13.383524325093957,39.4568,-0.40279979579602004,0.25510369623304496,-0.059994547449322554,0.022166148770410305,0.0943502115121742,0.023572342902122803
2022-06-07 00:00:18.751,-4.703543000791495,8.295388192517416,-2.8816489174016704,1,-31.45568164735723,14.347095613262328,-15.293621860019329,39.456,-0.40748312339830595,0.205845168931617,0.038083042560071396,-0.13102703603713592,0.017796536743469316,0.03651173276114357
2022-06-07 00:00:19.001,-4.918803891644344,8.49548831836292,-2.4487159418795295,1,50.668116002332575,-56.881044165719054,21.545308733727925,39.45320000000001,-0.418916102562966,-0.2846434112622325,0.2899088390846431,-0.11405530586449932,-0.072525179309265,-0.05864361928890454
2022-06-07 00:00:19.251,-3.8692754890117915,8.636153884158825,-3.489946694983003,1,55.07541300595593,-43.556587838658444,31.243535320818236,39.45520000000001,-0.41021261612104315,-0.368782151530907,0.08780746481173297,0.0239917252672853,-0.0034676929493762812,-0.07912172721547828
2022-06-07 00:00:19.501,-3.715642721560838,9.020986200820023,-3.648804942370764,1,-30.443672237609885,35.68158867581448,-22.626302405018993,39.4576,-0.3986356287971277,0.23110337783998047,-0.07476359728599753,0.10109195059185384,0.025737823994056202,0.03605094291373208
2022-06-07 00:00:19.751,-4.821710554184412,8.75396402453837,-3.0084057678861758,1,-45.44365029477834,12.409767586895287,-14.485837736256094,39.4524,-0.4197572731235068,0.2544615583140107,0.048766663701527393,-0.04484149932355556,0.08387984400802992,0.08728373717529526
2022-06-07 00:00:20.001,-4.701045345440586,8.036000862145261,-3.631131312159508,1,52.60096368021007,-74.30177513240405,22.489297857899874,39.4536,-0.41697408941905134,-0.41019996337814224,0.017880193066793865,-0.08472426530531232,-0.057721721205698594,0.022530489684118686
2022-06-07 00:00:20.251,-4.171487132048749,8.59809040019985,-4.2746273802889405,1,48.97071409186565,-28.007258372068375,-2.4376251638009285,39.45440000000001,-0.4112473390197618,-0.270437565678675,-0.12344186499570182,0.1208096754190774,-0.12784949807171375,-0.00638207844407357
2022-06-07 00:00:20.501,-4.4971313054677085,8.19525218461389,-3.668935035122636,1,-45.00198663458461,45.9897302920258,-11.34455125459874,39.45480000000001,-0.4116502257707891,0.24331744008240164,-0.1660176038785346,-0.07057604686556124,0.10212753266261952,0.00694225286132419
2022-06-07 00:00:20.751,-5.333047771226214,7.081620128206632,-2.9708743141334737,1,-10.681242535982229,8.019502291042555,-40.26938038993894,39.4556,-0.4109202443435098,0.15772423034031424,-0.09837932419901886,-0.31964783164195876,-0.2080654020925723,0.036076672552544584
2022-06-07 00:00:21.001,-6.885331703778406,7.868723078300466,-3.2094324988451333,1,29.094211986644858,-24.629860675925688,-48.71725532362792,39.45200000000001,-0.42172482485129725,-0.007770989344407489,-0.027137018283059446,-0.11558234880812684,-0.3463711179994675,0.06892292014881954
2022-06-07 00:00:21.251,-6.98806410969857,7.611087891601769,-3.912361527507095,1,-1.9492531283596666,-15.917705696541708,50.59367264283246,39.4556,-0.41156023882869447,-0.23058593795140253,-0.14072070585204058,-0.18189036107847556,0.25299625192710057,-0.0556306962746487
2022-06-07 00:00:21.501,-4.96381271599689,6.825318033854482,-4.24098753640591,1,18.68482872351548,6.498963663822355,42.5225314780956,39.4524,-0.42502820435855004,-0.28419247164792777,-0.2955793148210921,-0.26341670518068927,0.1345809047877472,-0.14966013801183917
2022-06-07 00:00:21.751,-4.614593643268031,8.380075719523067,-3.965812633623717,1,-24.639884497099807,49.4929710019226,-41.2633330211849,39.4596,-0.39172482259480496,0.25223629167977196,-0.22481551461390906,0.0351506830803496,-0.0946635350307878,0.02426100755267112
2022-06-07 00:00:22.001,-5.291412038068097,8.599286662843337,-3.1340393912079123,1,-74.78470920080726,47.477344616617884,-2.847574184292628,39.4524,-0.4206488484874232,0.37121855027535483,-0.03016242247505381,-0.08189189509217182,0.23593489527811762,0.0426712516004077
2022-06-07 00:00:22.251,-4.671722920097312,7.81440999446709,-2.7111506359920794,1,13.365951001432975,13.931454486321005,-13.281313374574951,39.4556,-0.4104874590459733,0.036870412398276375,0.05860625315014341,-0.1997702869614897,-0.13360513226416634,-0.09013384873225327
2022-06-07 00:00:22.501,-5.266292208115317,8.592620414127147,-3.2855418824701377,1,43.031963934325546,-16.848582737587293,-41.50082281692724,39.4572,-0.400613968181862,-0.0515862457944475,0.03472298104835592,0.04138870383458516,-0.32821063280182855,0.015636380436804195
2022-06-07 00:00:22.751,-6.136640499486406,8.008058296205464,-3.599743966976206,1,31.87189732847947,-60.371888386088514,46.348795023213405,39.45520000000001,-0.41200965573615245,-0.3829819503999018,0.016889726245791697,-0.12258433655896774,0.12484548847453603,-0.014945392284290806
2022-06-07 00:00:23.001,-4.9888721811838,7.600254061248345,-3.5747330361216805,1,50.8815643395772,-36.212923849285374,43.59530879007669,39.4568,-0.40712226248063565,-0.4114789771316203,-0.026791451980462382,-0.17337549501119084,0.040321511449116706,-0.1285503000300551
2022-06-07 00:00:23.251,-4.753507700356282,9.044626761488788,-3.7127922426768323,1,-40.20805943633328,36.76114949780338,-19.06259441197216,39.458,-0.3971211631461476,0.2537369698414934,-0.08996341945772568,0.10120011072027246,0.07668460917273653,0.05256959630871471
2022-06-07 00:00:23.501,-5.437596175414537,8.596355000982907,-3.4481313730554364,1,-50.473886683889,15.565628814746448,9.489811379471043,39.4572,-0.40241505616111,0.17407941010213893,-0.04291218128628883,-0.048420339600539,0.22543815164629663,0.05785384366237654
2022-06-07 00:00:23.751,-4.727411600061566,7.834677211825871,-3.7161828688266594,1,61.630640530998875,-50.61122680799763,17.282592439069713,39.4636,-0.3797201152648322,-0.3979454148167404,-0.03706683869454738,-0.09311983293568198,-0.11318020250975291,-0.05274881489384812
2022-06-07 00:00:24.001,-4.316740462998984,8.73652918217941,-4.293969614884109,1,7.446757814979291,-9.486728618670128,-7.311604455095238,39.4544,-0.41081601873414186,-0.07396975394780535,-0.16056853985427855,0.12106153875172661,-0.014196413433190818,0.05704611802811897
2022-06-07 00:00:24.251,-4.8964283155680395,8.462582397303166,-3.443936821398861,1,-72.84370619914725,72.94293360019569,-10.374437345758016,39.4612,-0.3873999778872249,0.40631744040598533,-0.13350141701602555,-0.058991384318037854,0.19989001999745024,-0.005112856331389352
2022-06-07 00:00:24.501,-4.721072476013494,8.07066071566067,-2.888998976227653,1,-8.880886803031283,43.54430445398521,-6.344381364691255,39.4632,-0.38148976000391027,0.14085577366217475,0.013140500686863218,-0.1460845281768143,-0.012834882300628512,-0.11841911801792168
2022-06-07 00:00:24.751,-3.726525047205981,8.896672270506306,-3.7792070254264685,1,16.90085985610091,15.82029475481827,-3.1107246498402525,39.456,-0.40539401951519394,-0.04125190674022105,-0.05005745118870561,0.11452189248432669,-0.029589908658408808,-0.060882004923370356
2022-06-07 00:00:25.001,-3.45270595677031,8.752575507462952,-4.246891946763457,1,-28.130732636161895,89.13649840329278,-27.944862791866253,39.45840000000001,-0.395769217547401,0.2836147590587321,-0.27133869706536284,0.13960106595990915,0.006247111382771198,-0.08263090975432796
2022-06-07 00:00:25.251,-4.191090316631113,8.162538979497597,-4.058919782185321,1,-37.6870730895413,98.2255434729626,-31.612627327006226,39.4508,-0.4259892647343533,0.340071456197536,-0.30542367380073315,0.005314420769318921,-0.0051427167659630615,-0.09469675591909821
2022-06-07 00:00:25.501,-4.463284203439353,8.509227026212042,-3.389037242675691,1,-28.294048083497543,53.893559101210364,-15.8002256230688,39.458,-0.39909543627720506,0.2361831109717784,-0.07767007220667552,-0.018247982897547622,0.030861625056707455,-0.051754618814562385
2022-06-07 00:00:25.751,-4.091419910096694,8.85427858811332,-2.39016419917591,1,-40.96880229000108,50.11901568661996,-34.02336473212772,39.4596,-0.39276281280290215,0.4016777702299548,0.14148265724831324,-0.05790331373953794,-0.0362321762471343,-0.009549221285083386
2022-06-07 00:00:26.001,-4.11473842378844,8.682249744854516,-2.6836890332559094,1,-15.830028375214159,12.952693628333575,-14.5995420471456,39.4608,-0.3887373218603547,0.16835931116541228,0.1277485077243558,-0.06457081842035377,-0.021065646695013762,-0.00029664188178568434
2022-06-07 00:00:26.251,-5.007213893781897,8.20429884751035,-3.8348082997696618,1,23.6203525632542,22.87847061513359,-6.455116968949092,39.4636,-0.3783504655420832,-0.06546319866440777,-0.13184097557580154,-0.00046704694854467834,-0.08717077246296552,-0.0994429501688153
2022-06-07 00:00:26.501,-6.104935069286611,8.06510971336413,-3.7439480968846173,1,-39.86840122920373,93.43665433060731,-54.163787326648226,39.45480000000001,-0.4107051605543915,0.4244963241435413,-0.2659878667381422,-0.0354465429866412,-0.12186149865790033,-0.04587913707255533
2022-06-07 00:00:26.751,-5.380793371226115,8.73946323264791,-2.9556317986722425,1,-55.157693209063744,36.844974735692595,-10.473150170303546,39.46,-0.3915732896938026,0.32100648613848026,0.03517214498936814,-0.055114140884149336,0.13505655524776178,0.034253278718037065
2022-06-07 00:00:27.001,-3.733734404467471,8.931958334423449,-3.4933576130596586,1,53.74712276828753,-52.82794123382609,61.32342972718505,39.4512,-0.4255548416261122,-0.46189021993338086,0.1474630152689127,0.056216745240198075,0.15753508034732924,-0.10623403015973482
2022-06-07 00:00:27.251,-3.7620613594508545,8.571260084641294,-4.0133083502646665,1,22.24377199185001,5.972513419617426,19.32154670654027,39.4484,-0.43525149371249217,-0.16735063871347727,-0.09896910762315822,0.06361669354499024,0.05901380374727162,-0.08845193415064846
2022-06-07 00:00:27.501,-3.971885779703137,9.243258731864175,-2.346929258466927,1,-75.11297242208629,67.04076813274801,-30.15550002392768,39.45360000000001,-0.4146927820832979,0.5536082995870235,0.15465365583215626,-0.015622571510573557,0.10340989368676318,0.024695575739175
2022-06-07 00:00:27.751,-3.358931705934449,9.639960416168584,-1.7391174256390158,1,5.225805045303493,-38.28595817037497,-4.1995176615850704,39.456,-0.4056232257574617,0.06110348099473918,0.4792755928751141,0.011797605839083607,-0.03721767400374879,0.04370456599716526
2022-06-07 00:00:28.001,-3.121179272404731,8.749264586959038,-3.6984948756307245,1,83.19789666066121,-127.56575375975522,29.195863545495953,39.456,-0.4059612714178293,-0.6140797759144349,0.14140841326374054,0.06033928223929881,-0.1018873555771778,0.09387554629929062
2022-06-07 00:00:28.251,-2.9246459587195712,8.727588426546548,-3.9868607696117384,1,17.45134993785851,-11.330175647822418,7.058431163355567,39.45480000000001,-0.41022504573722207,-0.1367445011315298,-0.07774046795639618,0.08672297646551623,0.01609135979460496,-0.004033899709662992
2022-06-07 00:00:28.501,-3.082002526561691,9.373727241486018,-2.9815887125225147,1,-47.158360289527984,71.5099396956231,-26.538557704729328,39.4532,-0.41528440969848607,0.41400319081889136,0.053171747878536506,0.1007544788093771,0.055749033627881396,-0.03346075909950455
2022-06-07 00:00:28.751,-3.556492632936272,9.103462035366594,-3.219993674060011,1,-8.817770801351134,-29.645378518613636,-6.1713911808643775,39.448,-0.43520832490190825,0.024284556139089395,0.1037891412110683,0.05547141450774048,0.022138771069253244,0.1103581790884465
2022-06-07 00:00:29.001,-3.3987529104984686,8.709970950345,-3.7011580746270107,1,61.7438696163112,-71.76508137279278,13.08982446457724,39.4544,-0.4119127078463383,-0.39687294085435026,0.06347534191863163,0.06648586197350063,-0.10877559085870081,0.02742999564056156
2022-06-07 00:00:29.251,-3.6147358034159924,8.48944707722064,-4.587620468751616,1,10.978058137331573,19.071377910683303,-14.69767271075098,39.4516,-0.42155884428331125,-0.04163754699746742,-0.2724504020787001,0.12447005120258153,-0.05832788665926732,-0.005560308998429612
2022-06-07 00:00:29.501,-4.5008338486537935,8.227218621854348,-4.431866060544338,1,-91.91327059653214,102.20447767385625,-46.8183553659286,39.4528,-0.41727437814398577,0.5642410284321804,-0.4276649853403816,0.01701161458694602,0.10342880189925266,0.07267486272380243
2022-06-07 00:00:29.751,-4.887086029208364,8.38675408411179,-2.6004686497480307,1,-46.44744317073911,71.22519744340906,-36.020158956980715,39.454,-0.4148185079177943,0.4369396522903535,0.03073749421750515,-0.11996500852835751,-0.0357738547899203,-0.04853802531683788
2022-06-07 00:00:30.001,-4.358041492921721,8.554769957624758,-3.178201698901245,1,48.70378885529776,-46.45057972517063,19.988693912635032,39.4524,-0.42090408921500644,-0.29974656530320326,0.13336135554151765,-0.02355909336095452,-0.05057759060146216,-0.04753762677800843
2022-06-07 00:00:30.251,-3.8209957613732084,8.558453490399291,-4.341159792289631,1,17.444247666287627,-27.492665187847113,25.41278282919954,39.45320000000001,-0.4167615252640008,-0.2455350546800301,-0.13832945268472596,0.07281532264501799,0.10917967117167526,0.014148141415421
2022-06-07 00:00:30.501,-4.548490449944799,8.81586102615135,-2.4900368190553746,1,-46.80455462870093,74.58976591578066,-31.812665764007484,39.45439999999999,-0.4125754975547995,0.44967226964491874,0.09499955391088413,-0.051473461435046525,-0.0027540498878750896,-0.06221896862285362
2022-06-07 00:00:30.751,-4.844756639873078,8.822322779430818,-2.0678698818347288,1,-4.437955609552136,-2.7163569896488173,-13.91135742865407,39.445600000000006,-0.4462915740224336,0.1418885089181546,0.2894910078074084,-0.09734676850652878,-0.06805461402520041,-0.009718695467993067
